ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
16030,450,58,01/04/19,9,1000033084,Mark Van Huff,4/5/1983,QLD,VEGETABLES,ROOTY VEGETABLES,baby potato,49,441
16031,48,155,16-07-2019,5,1000032594,Scott Williamson,24-03-1973,SA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,50
16032,304,85,07/02/19,6,1000032937,Melanie Seite,20-05-1964,WA,FRUITS,CITRUS_FRUITS,kinoo orange,49,294
16033,262,131,03/09/19,1,1000032895,Henia Zydlo,24-09-1953,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,15
16034,141,49,27-12-2019,7,1000032706,Damala Kotsonis,7/9/1949,WA,VEGETABLES,ONION POTATO AND TOMATO,TOMATO (TAMATAR),32,224
16035,329,12,12/12/19,2,1000032962,Juliana Krohn,27-11-1975,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,458
16036,274,106,12/04/19,10,1000032907,Becky Martin,19-10-1967,WA,FRUITS,SEASONAL FRUITS,Fig-Anjeer,99,990
16037,479,4,23-03-2019,8,1000033113,Alex Russell,29-12-1962,QLD,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,544
16038,350,68,08/12/19,2,1000032983,Paul Stevenson,5/10/1978,WA,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,58
16039,431,104,17-01-2019,7,1000033065,Paul Prost,15-04-1950,QLD,FRUITS,SEASONAL FRUITS,custard apple,139,973
16040,360,71,25-05-2019,3,1000032993,Bill Stewart,16-11-1957,WA,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,207
16041,297,156,03/01/19,8,1000032930,Cari Schnelling,13-02-1950,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,160
16042,302,152,28-01-2019,6,1000032935,Chloris Kastensmidt,12/3/1947,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,150
16043,581,141,27-01-2019,1,1000033215,Eric Hoffmann,23-11-1935,QLD,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,10
16044,546,165,22-09-2019,7,1000033180,Victoria Brennan,3/10/1973,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,483
16045,306,61,21-02-2019,9,1000032939,Craig Leslie,17-04-1956,WA,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,612
16046,141,42,21-11-2019,10,1000032706,Damala Kotsonis,7/9/1949,WA,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,150
16047,326,94,23-07-2019,4,1000032959,Ruben Ausman,4/1/1952,WA,FRUITS,IMPORTED_FRUITS,Avacado,399,1596
16048,335,18,21-12-2019,5,1000032968,Kunst Miller,25-09-1944,WA,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (DESI KHEERA),34,170
16049,242,89,12/02/19,8,1000032875,Julia Dunbar,28-05-1945,WA,FRUITS,CITRUS_FRUITS,sweet lime,69,552
16050,135,15,06/06/19,10,1000032683,Roland Fjeld,25-12-1951,WA,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,440
16051,365,149,09/03/19,10,1000032998,Olvera Toch,19-02-1946,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,1000
16052,470,2,03/07/19,7,1000033104,Clay Rozendal,8/7/1986,QLD,VEGETABLES,BEANS,CLUSTER BEANS(GOUAR KI PHALI),89,623
16053,17,11,03/04/19,7,1000032563,Patrick Jones,10/7/1965,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GINGER(ADRAKH),99,693
16054,47,49,08/12/19,3,1000032593,Arthur Prichep,15-07-1953,NSW,VEGETABLES,ONION POTATO AND TOMATO,TOMATO (TAMATAR),32,96
16055,340,97,27-12-2019,1,1000032973,Randy Ferguson,13-12-1955,WA,FRUITS,IMPORTED_FRUITS,imported green pears,229,229
16056,476,55,09/08/19,7,1000033110,Angele Hood,31-05-1964,QLD,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,224
16057,290,152,15-04-2019,10,1000032923,Helen Wasserman,25-10-1942,VIC,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,250
16058,557,94,06/01/19,9,1000033191,Frank Olsen,24-04-1980,QLD,FRUITS,IMPORTED_FRUITS,Avacado,399,3591
16059,404,20,23-11-2019,5,1000033038,Nicole Fjeld,11/10/1931,WA,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,220
16060,400,79,17-12-2019,7,1000033034,Eugene Moren,2/5/1966,VIC,FRUITS,BANANA,nendran,99,693
16061,540,89,15-02-2019,9,1000033174,Andy Yotov,28-02-1982,QLD,FRUITS,CITRUS_FRUITS,sweet lime,69,621
16062,242,109,01/09/19,9,1000032875,Julia Dunbar,28-05-1945,WA,FRUITS,SEASONAL FRUITS,sun melon,48,432
16063,19,91,11/08/19,8,1000032565,Ritsa Hightower,30-09-1949,NSW,FRUITS,CITRUS_FRUITS,white guava,59,472
16064,525,12,13-04-2019,4,1000033159,Sandra Glassco,2/4/1986,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,916
16065,78,19,18-12-2019,9,1000032624,Harry Greene,6/6/1977,NSW,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,351
16066,444,122,20-11-2019,3,1000033078,Darren Budd,18-07-1956,QLD,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA STRAWBERRY CANDY 36 GM (STICK),30,90
16067,300,153,06/02/19,4,1000032933,Brian Stugart,3/2/1970,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC MINTENSITY MINTS 15 GM,15,60
16068,302,67,23-02-2019,2,1000032935,Chloris Kastensmidt,12/3/1947,WA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,112
16069,26,68,17-03-2019,6,1000032572,Phillip Breyer,1/10/1970,NSW,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,174
16070,228,164,26-02-2019,10,1000032861,Phillina Ober,26-09-1950,SA,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,470
16071,294,101,22-02-2019,8,1000032927,Craig Molinari,19-02-1937,WA,FRUITS,MELONS,musk melons,90,720
16072,47,19,02/06/19,8,1000032593,Arthur Prichep,15-07-1953,NSW,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,312
16073,414,170,27-10-2019,7,1000033048,Quincy Jones,10/8/1990,VIC,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,350
16074,475,108,15-08-2019,2,1000033109,Amy Hunt,4/4/1978,QLD,FRUITS,SEASONAL FRUITS,sapota,49,98
16075,281,113,04/12/19,5,1000032914,Brad Eason,25-06-1936,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,100
16076,100,44,15-11-2019,1,1000032646,Valerie Mitchum,28-02-1977,SA,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,19
16077,480,106,13-03-2019,10,1000033114,Tiffany House,31-08-1973,QLD,FRUITS,SEASONAL FRUITS,Fig-Anjeer,99,990
16078,82,101,01/08/19,3,1000032628,Alejandro Ballentine,1/3/1974,NSW,FRUITS,MELONS,musk melons,90,270
16079,6,152,08/06/19,4,1000032552,Toby Swindell,21-07-1987,NSW,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,100
16080,568,123,06/09/19,4,1000033202,Jim Karlsson,6/10/1978,SA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,80
16081,452,35,12/05/19,6,1000033086,Troy Staebel,25-04-1943,QLD,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,60
16082,484,134,08/06/19,6,1000033118,Charlotte Melton,17-11-1956,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS RAINBOW CHEWY CANDIES 36.4 GM (STICK),15,90
16083,118,106,23-09-2019,10,1000032664,Julie Kriz,26-06-1939,WA,FRUITS,SEASONAL FRUITS,Fig-Anjeer,99,990
16084,48,59,19-11-2019,3,1000032594,Scott Williamson,24-03-1973,SA,VEGETABLES,ROOTY VEGETABLES,beetroot,48,144
16085,37,43,08/02/19,3,1000032583,Grant Thornton,12/8/1987,NSW,VEGETABLES,LEAFY VEGETABLES, SPINACH (PALAK),10,30
16086,523,167,22-08-2019,6,1000033157,Ben Wallace,25-03-1966,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,300
16087,250,71,01/05/19,6,1000032883,Brendan Dodson,10/5/1955,VIC,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,414
16088,64,24,04/04/19,7,1000032610,Jonathan Doherty,1/7/1940,NSW,VEGETABLES,EXOTIC VEGETABLES,BABYCORN,19,133
16089,226,160,27-02-2019,1,1000032859,Georgia Rosenberg,21-04-1971,SA,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 137.5 GM,60,60
16090,249,36,17-07-2019,7,1000032882,Mike Vittorini,8/9/1971,SA,VEGETABLES,LEAFY VEGETABLES,CORIANDER (DHANIA PATTA),10,70
16091,4,2,08/02/19,7,1000032550,Katherine Murray,16-05-1978,VIC,VEGETABLES,BEANS,CLUSTER BEANS(GOUAR KI PHALI),89,623
16092,178,146,17-11-2019,1,1000032782,Rick Huthwaite,1/12/1975,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDIES JAR (PACK OF 50),50,50
16093,417,121,13-02-2019,1,1000033051,Joe Kamberova,10/10/1985,QLD,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,30
16094,438,128,10/05/19,8,1000033072,Jonathan Howell,2/9/1950,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,392
16095,152,104,03/10/19,1,1000032736,Tom Ashbrook,6/1/1971,WA,FRUITS,SEASONAL FRUITS,custard apple,139,139
16096,137,5,10/12/19,9,1000032692,Dario Medina,3/4/1986,WA,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,342
16097,399,102,28-06-2019,8,1000033033,Sarah Bern,8/8/1980,VIC,FRUITS,MELONS,water melon(2.5kg),85,680
16098,8,159,19-08-2019,3,1000032554,Jane Waco,29-04-1987,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,150
16099,391,35,16-02-2019,10,1000033025,Sally Knutson,18-07-1944,WA,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,100
16100,465,159,21-01-2019,10,1000033099,Christine Kargatis,7/4/1944,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,500
16101,227,162,21-02-2019,8,1000032860,Ted Trevino,7/7/1956,SA,CHOCOLATES AND SWEETS,CANDIES,CAVENDISH & HARVEY BARLEY SUGAR DROPS 200 GM,225,1800
16102,519,79,21-02-2019,10,1000033153,Natalie Webber,24-11-1960,QLD,FRUITS,BANANA,nendran,99,990
16103,7,132,09/05/19,3,1000032553,Mick Brown,7/11/1986,VIC,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,45
16104,417,101,07/11/19,2,1000033051,Joe Kamberova,10/10/1985,QLD,FRUITS,MELONS,musk melons,90,180
16105,425,178,06/01/19,5,1000033059,Eric Barreto,6/4/1977,QLD,CHOCOLATES AND SWEETS,CANDIES,Simpkins Tropical Fruit Travel Sweets Candy 175 gm,275,1375
16106,501,42,03/01/19,8,1000033135,Brendan Sweed,22-10-1954,QLD,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,120
16107,496,78,01/04/19,9,1000033130,Jay Kimmel,21-12-1943,QLD,FRUITS,APPLE,Fuji,239,2151
16108,337,32,11/11/19,1,1000032970,Chad Sievert,25-11-1977,WA,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,199
16109,511,178,11/10/19,10,1000033145,Craig Carreira,5/7/1956,QLD,CHOCOLATES AND SWEETS,CANDIES,Simpkins Tropical Fruit Travel Sweets Candy 175 gm,275,2750
16110,374,134,15-03-2019,10,1000033008,Keith Herrera,22-07-1962,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS RAINBOW CHEWY CANDIES 36.4 GM (STICK),15,150
16111,51,161,22-06-2019,4,1000032597,Trudy Glocke,6/3/1970,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,896
16112,29,74,14-02-2019,9,1000032575,Benjamin Patterson,20-05-1955,NSW,FRUITS,APPLE,granny smith,259,2331
16113,358,5,23-10-2019,5,1000032991,Scot Coram,4/1/1977,WA,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,190
16114,497,87,04/02/19,8,1000033131,Cathy Hwang,5/2/1961,QLD,FRUITS,CITRUS_FRUITS,papaya,42,336
16115,151,135,12/05/19,4,1000032730,Scot Wooten,30-05-1957,WA,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY APPLE CRUNCH 42 GM,55,220
16116,538,55,12/01/19,3,1000033172,Jack Garza,20-06-1957,QLD,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,96
16117,231,4,15-04-2019,8,1000032864,Anthony Witt,23-06-1970,SA,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,544
16118,38,57,24-02-2019,6,1000032584,Patrick O'Donnell,17-06-1976,QLD,VEGETABLES,south_Vegetables,raw banana(kaccha kela),79,474
16119,501,49,10/06/19,9,1000033135,Brendan Sweed,22-10-1954,QLD,VEGETABLES,ONION POTATO AND TOMATO,TOMATO (TAMATAR),32,288
16120,57,25,02/03/19,9,1000032603,Mitch Webber,1/2/1960,VIC,VEGETABLES,EXOTIC VEGETABLES,BROCCOLI,119,1071
16121,483,135,19-07-2019,2,1000033117,Michelle Huthwaite,31-05-1952,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY APPLE CRUNCH 42 GM,55,110
16122,134,161,22-07-2019,5,1000032681,Bart Watters,7/8/1975,WA,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,1120
16123,318,36,16-12-2019,1,1000032951,Patrick Bzostek,17-06-1945,WA,VEGETABLES,LEAFY VEGETABLES,CORIANDER (DHANIA PATTA),10,10
16124,108,45,05/09/19,2,1000032654,Vivek Sundaresam,25-08-1950,SA,VEGETABLES,MUSHROOMS,BUTTON MUSHROOM,35,70
16125,208,67,28-02-2019,1,1000032841,Justin Hirsh,22-06-1958,WA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,56
16126,530,26,17-09-2019,4,1000033164,Chris Cortes,5/12/1975,QLD,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,596
16127,477,113,06/09/19,9,1000033111,Richard Bierner,6/6/1943,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,180
16128,411,19,01/04/19,8,1000033045,Charles Crestani,4/9/1954,VIC,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,312
16129,204,22,24-01-2019,8,1000032837,Maxwell Schwartz,15-02-1947,WA,VEGETABLES,CUT VEGETABLES,SWEET CORN SHELLED,20,160
16130,240,3,07/07/19,8,1000032873,Russell D'Ascenzo,10/12/1988,WA,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,472
16131,510,131,17-12-2019,6,1000033144,Ralph Kennedy,2/2/1966,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,90
16132,59,62,22-06-2019,6,1000032605,Chuck Sachs,27-06-1948,QLD,VEGETABLES,ROOTY VEGETABLES,delhi carrot,49,294
16133,32,151,05/01/19,2,1000032578,Joel Eaton,3/5/1969,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC CHERRY COLA 16 GM,25,50
16134,258,80,14-11-2019,2,1000032891,Katrina Willman,26-02-1939,WA,FRUITS,BANANA,banana red,99,198
16135,336,22,01/12/19,8,1000032969,Brooke Gillingham,3/5/1938,WA,VEGETABLES,CUT VEGETABLES,SWEET CORN SHELLED,20,160
16136,530,99,02/10/19,2,1000033164,Chris Cortes,5/12/1975,QLD,FRUITS,IMPORTED_FRUITS,imported orange,149,298
16137,284,135,17-05-2019,9,1000032917,Robert Marley,26-07-1985,WA,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY APPLE CRUNCH 42 GM,55,495
16138,12,177,14-01-2019,6,1000032558,Magdelene Morse,17-02-1956,VIC,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,1350
16139,72,42,02/11/19,2,1000032618,Laura Armstrong,13-05-1974,NSW,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,30
16140,596,171,05/02/19,1,1000033230,Sanjit Engle,16-06-1971,SA,CHOCOLATES AND SWEETS,CANDIES,PARLE LONDONDERRY LACTO BONBON CANDY 277 GM,50,50
16141,389,113,24-09-2019,9,1000033023,Andrew Gjertsen,5/3/1977,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,180
16142,179,103,08/08/19,4,1000032784,Larry Hughes,6/8/1938,WA,FRUITS,SEASONAL FRUITS,amarphal,249,996
16143,399,136,23-01-2019,7,1000033033,Sarah Bern,8/8/1980,VIC,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY OATS & CHOCOLATE GRANOLA BAR 21 GM,25,175
16144,126,148,17-01-2019,7,1000032672,Sally Matthias,15-04-1976,SA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 90),100,700
16145,81,162,25-06-2019,5,1000032627,Anne McFarland,8/7/1932,ACT,CHOCOLATES AND SWEETS,CANDIES,CAVENDISH & HARVEY BARLEY SUGAR DROPS 200 GM,225,1125
16146,171,166,01/05/19,8,1000032772,Nona Balk,19-07-1946,SA,CHOCOLATES AND SWEETS,CANDIES,MALA'S LITCHI MELTIES 300 GM,69,552
16147,470,103,27-06-2019,7,1000033104,Clay Rozendal,8/7/1986,QLD,FRUITS,SEASONAL FRUITS,amarphal,249,1743
16148,365,158,02/01/19,7,1000032998,Olvera Toch,19-02-1946,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL TOFFEE 156.4 GM,50,350
16149,447,163,02/08/19,9,1000033081,Ionia McGrath,29-11-1985,QLD,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,450
16150,174,4,24-10-2019,10,1000032776,Shahid Collister,3/7/1949,SA,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,680
16151,112,95,14-04-2019,7,1000032658,Don Weiss,12/2/1940,SA,FRUITS,IMPORTED_FRUITS,baby kiwi,89,623
16152,159,140,08/03/19,4,1000032758,Christine Phan,22-08-1977,SA,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,40
16153,397,102,04/09/19,10,1000033031,Harold Engle,17-01-1953,WA,FRUITS,MELONS,water melon(2.5kg),85,850
16154,93,44,05/09/19,2,1000032639,Maria Zettner,10/6/1970,NT,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,38
16155,498,1,24-01-2019,2,1000033132,Mark Haberlin,5/6/1976,QLD,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,98
16156,82,178,11/09/19,9,1000032628,Alejandro Ballentine,1/3/1974,NSW,CHOCOLATES AND SWEETS,CANDIES,Simpkins Tropical Fruit Travel Sweets Candy 175 gm,275,2475
16157,162,106,09/12/19,10,1000032761,Joy Smith,28-11-1982,SA,FRUITS,SEASONAL FRUITS,Fig-Anjeer,99,990
16158,270,40,19-07-2019,10,1000032903,Karen Carlisle,26-12-1974,SA,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,150
16159,456,37,27-05-2019,7,1000033090,Katherine Ducich,7/4/1943,QLD,VEGETABLES,LEAFY VEGETABLES,CURRY LEAVES,5,35
16160,2,23,28-06-2019,9,1000032548,Justin Ritter,15-07-1974,WA,VEGETABLES,EXOTIC VEGETABLES,AMERICAN SWEET CORN (BHUTTA),18,162
16161,99,14,23-10-2019,2,1000032645,Dave Brooks,24-01-1980,SA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON GRASS,25,50
16162,531,115,27-07-2019,6,1000033165,Annie Zypern,4/3/1960,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE JUZT JELLY MANGO BOTTLES 72.8 GM,30,180
16163,74,156,18-07-2019,10,1000032620,Christopher Martinez,14-04-1984,NSW,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,200
16164,367,59,13-10-2019,5,1000033000,Peter McVee,29-07-1980,WA,VEGETABLES,ROOTY VEGETABLES,beetroot,48,240
16165,424,140,02/12/19,4,1000033058,Nathan Cano,14-03-1935,QLD,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,40
16166,416,149,19-04-2019,2,1000033050,Cathy Prescott,5/1/1969,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,200
16167,76,148,20-10-2019,1,1000032622,Sam Zeldin,10/12/1986,NSW,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 90),100,100
16168,529,145,20-02-2019,2,1000033163,Sonia Cooley,15-03-1947,QLD,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,150
16169,534,54,28-01-2019,7,1000033168,Kalyca Meade,4/2/1955,QLD,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,224
16170,139,155,13-09-2019,4,1000032695,Bill Eplett,28-07-1975,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,40
16171,538,16,08/11/19,2,1000033172,Jack Garza,20-06-1957,QLD,VEGETABLES,CUCUMBER AND GOURDS,BOTTLE GOURD (LAUKI),18,36
16172,147,156,09/05/19,4,1000032724,Becky Pak,20-05-1982,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,80
16173,378,78,09/08/19,3,1000033012,Michael Dominguez,17-04-1959,WA,FRUITS,APPLE,Fuji,239,717
16174,208,52,25-12-2019,10,1000032841,Justin Hirsh,22-06-1958,WA,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,490
16175,40,63,26-12-2019,6,1000032586,Joy Bell-,7/2/1986,NSW,VEGETABLES,ROOTY VEGETABLES,sweet potato,59,354
16176,225,25,22-08-2019,7,1000032858,Carol Triggs,13-09-1990,SA,VEGETABLES,EXOTIC VEGETABLES,BROCCOLI,119,833
16177,332,170,28-05-2019,8,1000032965,Bobby Odegard,15-05-1958,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,400
16178,557,73,10/03/19,2,1000033191,Frank Olsen,24-04-1980,QLD,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,78
16179,11,113,21-08-2019,1,1000032557,Anthony Jacobs,26-12-1984,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,20
16180,78,144,20-12-2019,7,1000032624,Harry Greene,6/6/1977,NSW,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,350
16181,408,116,19-06-2019,7,1000033042,Laurel Workman,25-04-1953,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,210
16182,416,32,22-02-2019,8,1000033050,Cathy Prescott,5/1/1969,QLD,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,1592
16183,266,134,27-10-2019,8,1000032899,Dianna Vittorini,7/10/1934,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS RAINBOW CHEWY CANDIES 36.4 GM (STICK),15,120
16184,549,80,04/06/19,1,1000033183,Catherine Glotzbach,22-04-1984,WA,FRUITS,BANANA,banana red,99,99
16185,344,120,10/03/19,3,1000032977,Barbara Fisher,11/6/1974,WA,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,90
16186,27,82,05/05/19,1,1000032573,Eugene Barchas,17-07-1978,NSW,FRUITS,BANANA,yellaki,85,85
16187,149,129,28-06-2019,5,1000032727,Rob Lucas,3/11/1959,WA,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO STRAWBERRY BABY PULPY FRUIT CHEWS CANDY 150 GM,19,95
16188,124,108,10/08/19,2,1000032670,Paul Van Hugh,25-06-1981,WA,FRUITS,SEASONAL FRUITS,sapota,49,98
16189,283,48,09/04/19,4,1000032916,Nora Pelletier,21-09-1974,WA,VEGETABLES,ONION POTATO AND TOMATO,SAMBHAR ONION - PYAAZ,229,916
16190,9,67,25-11-2019,6,1000032555,Joseph Holt,4/3/1958,NSW,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,336
16191,291,82,15-02-2019,5,1000032924,Alejandro Savely,29-07-1940,WA,FRUITS,BANANA,yellaki,85,425
16192,356,73,15-09-2019,1,1000032989,Cassandra Brandow,12/5/1934,WA,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,39
16193,410,164,08/08/19,2,1000033044,Brian Thompson,10/7/1967,VIC,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,94
16194,281,47,18-12-2019,1,1000032914,Brad Eason,25-06-1936,WA,VEGETABLES,ONION POTATO AND TOMATO,POTATO (ALOO),150,150
16195,146,92,06/12/19,7,1000032720,Alan Dominguez,9/12/1976,WA,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,na,#VALUE!
16196,559,3,17-09-2019,4,1000033193,Kelly Andreada,12/12/1959,WA,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,236
16197,68,74,21-04-2019,6,1000032614,Dianna Wilson,5/7/1973,NSW,FRUITS,APPLE,granny smith,259,1554
16198,368,22,26-09-2019,4,1000033001,Tom Stivers,31-12-1931,WA,VEGETABLES,CUT VEGETABLES,SWEET CORN SHELLED,20,80
